SK_ID_CURR,LIVE_REGION_NOT_WORK_REGION,REG_REGION_NOT_LIVE_REGION,NAME_HOUSING_TYPE,FLAG_DOCUMENT_2,NAME_CONTRACT_TYPE
229789,0,0,House / apartment,0,Cash loans
229792,0,0,House / apartment,0,Cash loans
229794,0,0,House / apartment,0,Cash loans
229803,0,0,House / apartment,0,Cash loans
229804,0,0,House / apartment,0,Cash loans
229807,0,0,House / apartment,0,Cash loans
229809,0,0,House / apartment,0,Cash loans
229811,0,0,House / apartment,0,Cash loans
229820,0,0,House / apartment,0,Revolving loans
229821,0,1,House / apartment,0,Cash loans
229824,0,0,House / apartment,0,Cash loans
229834,0,0,House / apartment,0,Cash loans
229835,1,0,House / apartment,0,Revolving loans
229836,0,0,House / apartment,0,Cash loans
229837,0,0,House / apartment,0,Cash loans
229841,0,0,House / apartment,0,Cash loans
229842,0,0,House / apartment,0,Cash loans
229844,0,0,House / apartment,0,Cash loans
229845,0,0,House / apartment,0,Cash loans
229846,0,0,With parents,0,Cash loans
229849,1,0,House / apartment,0,Cash loans
229852,0,0,House / apartment,0,Cash loans
229855,0,0,House / apartment,0,Cash loans
229857,0,0,House / apartment,0,Cash loans
229862,0,0,House / apartment,0,Cash loans
229870,0,0,House / apartment,0,Cash loans
229876,0,0,House / apartment,0,Cash loans
229878,0,0,House / apartment,0,Cash loans
229883,0,0,House / apartment,0,Cash loans
229886,0,0,House / apartment,0,Cash loans
229887,0,0,House / apartment,0,Cash loans
229889,0,0,House / apartment,0,Cash loans
229891,0,0,House / apartment,0,Cash loans
229895,0,0,House / apartment,0,Cash loans
229897,1,0,House / apartment,0,Cash loans
229901,0,0,House / apartment,0,Revolving loans
229902,0,0,House / apartment,0,Cash loans
229903,0,0,House / apartment,0,Cash loans
229906,0,1,Rented apartment,0,Cash loans
229907,0,0,House / apartment,0,Cash loans
229916,0,0,House / apartment,0,Cash loans
229919,1,0,Municipal apartment,0,Cash loans
229924,0,0,House / apartment,0,Revolving loans
229925,0,0,House / apartment,0,Cash loans
229927,0,0,House / apartment,0,Cash loans
229928,0,0,House / apartment,0,Cash loans
229932,0,0,House / apartment,0,Cash loans
229939,0,0,House / apartment,0,Cash loans
229940,0,0,House / apartment,0,Cash loans
229946,0,0,Office apartment,0,Cash loans
229947,0,0,House / apartment,0,Cash loans
229955,0,0,House / apartment,0,Cash loans
229956,1,0,House / apartment,0,Cash loans
229964,0,0,House / apartment,0,Cash loans
229972,0,0,House / apartment,0,Cash loans
229976,0,0,Municipal apartment,0,Cash loans
229982,0,0,With parents,0,Cash loans
229988,0,0,House / apartment,0,Cash loans
229989,0,0,House / apartment,0,Cash loans
229990,0,0,Office apartment,0,Cash loans
229992,0,0,House / apartment,0,Cash loans
230001,0,0,House / apartment,0,Cash loans
230002,0,0,House / apartment,0,Cash loans
230003,0,0,With parents,0,Revolving loans
230007,0,0,House / apartment,0,Cash loans
230008,0,0,House / apartment,0,Cash loans
230009,0,0,House / apartment,0,Cash loans
230013,1,0,With parents,0,Cash loans
230014,0,0,House / apartment,0,Cash loans
230025,0,0,House / apartment,0,Cash loans
230027,0,0,House / apartment,0,Cash loans
230030,0,0,House / apartment,0,Revolving loans
230031,0,0,House / apartment,0,Cash loans
230032,0,0,House / apartment,0,Cash loans
230043,0,0,House / apartment,0,Cash loans
230046,0,0,House / apartment,0,Revolving loans
230053,0,0,House / apartment,0,Cash loans
230054,0,0,With parents,0,Revolving loans
230055,0,0,House / apartment,0,Cash loans
230060,0,0,House / apartment,0,Revolving loans
230062,0,0,House / apartment,0,Cash loans
230064,0,0,House / apartment,0,Cash loans
230068,0,0,House / apartment,0,Revolving loans
230071,0,0,House / apartment,0,Cash loans
230092,0,0,House / apartment,0,Cash loans
230097,0,0,House / apartment,0,Cash loans
230099,0,0,House / apartment,0,Cash loans
230101,0,0,House / apartment,0,Cash loans
230109,0,0,House / apartment,0,Revolving loans
230120,0,0,House / apartment,0,Cash loans
230123,0,0,House / apartment,0,Cash loans
230128,0,0,House / apartment,0,Cash loans
230129,0,0,House / apartment,0,Cash loans
230137,0,0,House / apartment,0,Cash loans
230140,0,0,House / apartment,0,Cash loans
230141,1,0,Office apartment,0,Cash loans
230143,0,0,House / apartment,0,Cash loans
230147,0,0,House / apartment,0,Cash loans
230149,0,0,House / apartment,0,Cash loans
230166,1,0,House / apartment,0,Cash loans
230167,0,0,House / apartment,0,Cash loans
230169,0,0,House / apartment,0,Revolving loans
230170,0,0,House / apartment,0,Cash loans
230173,0,0,House / apartment,0,Revolving loans
230181,0,1,House / apartment,0,Cash loans
230186,0,0,House / apartment,0,Cash loans
230188,0,0,House / apartment,0,Cash loans
230191,0,0,House / apartment,0,Cash loans
230195,0,0,House / apartment,0,Cash loans
230200,0,0,With parents,0,Cash loans
230201,0,0,House / apartment,0,Cash loans
230205,0,0,House / apartment,0,Cash loans
230207,0,0,House / apartment,0,Cash loans
230209,0,0,House / apartment,0,Cash loans
230210,0,0,House / apartment,0,Revolving loans
230212,0,0,House / apartment,0,Cash loans
230213,0,0,House / apartment,0,Cash loans
230219,0,0,House / apartment,0,Cash loans
230220,0,0,House / apartment,0,Cash loans
230224,0,0,House / apartment,0,Cash loans
230229,0,0,House / apartment,0,Cash loans
230231,0,0,House / apartment,0,Cash loans
230233,0,0,House / apartment,0,Revolving loans
230238,1,0,House / apartment,0,Cash loans
230240,0,0,House / apartment,0,Cash loans
230241,0,0,House / apartment,0,Cash loans
230242,0,0,Rented apartment,0,Cash loans
230243,0,0,House / apartment,0,Cash loans
230247,0,0,House / apartment,0,Revolving loans
230254,0,0,House / apartment,0,Revolving loans
230256,0,0,House / apartment,0,Cash loans
230258,0,0,With parents,0,Cash loans
230261,0,0,House / apartment,0,Cash loans
230271,0,0,House / apartment,0,Cash loans
230272,0,0,House / apartment,0,Cash loans
230275,0,0,House / apartment,0,Cash loans
230286,0,0,House / apartment,0,Cash loans
230292,0,0,House / apartment,0,Cash loans
230293,0,0,House / apartment,0,Cash loans
230299,0,0,House / apartment,0,Cash loans
230302,0,0,House / apartment,0,Cash loans
230304,0,0,House / apartment,0,Cash loans
230310,0,0,House / apartment,0,Cash loans
230312,0,0,House / apartment,0,Cash loans
230313,0,0,House / apartment,0,Cash loans
230314,0,0,House / apartment,0,Cash loans
230315,0,0,House / apartment,0,Cash loans
230316,0,0,Rented apartment,0,Cash loans
230333,0,0,House / apartment,0,Cash loans
230334,0,1,House / apartment,0,Cash loans
230335,0,0,House / apartment,0,Cash loans
230336,0,0,With parents,0,Cash loans
230337,0,0,House / apartment,0,Cash loans
230348,0,0,House / apartment,0,Cash loans
230354,0,0,House / apartment,0,Revolving loans
230355,0,0,Municipal apartment,0,Cash loans
230356,0,0,House / apartment,0,Cash loans
230358,0,0,House / apartment,0,Cash loans
230360,0,0,House / apartment,0,Cash loans
230362,0,0,With parents,0,Cash loans
230364,0,0,House / apartment,0,Cash loans
230366,0,0,House / apartment,0,Cash loans
230371,0,0,House / apartment,0,Cash loans
230373,0,0,House / apartment,0,Cash loans
230374,0,0,House / apartment,0,Revolving loans
230378,0,0,House / apartment,0,Cash loans
230389,0,0,House / apartment,0,Cash loans
230396,0,1,Rented apartment,0,Cash loans
230401,0,0,House / apartment,0,Cash loans
230407,0,0,House / apartment,0,Cash loans
230414,0,0,House / apartment,0,Cash loans
230419,0,0,House / apartment,0,Cash loans
230421,0,0,House / apartment,0,Cash loans
230426,0,0,House / apartment,0,Cash loans
230430,0,0,With parents,0,Cash loans
230431,0,0,House / apartment,0,Cash loans
230434,0,0,House / apartment,0,Cash loans
230435,0,0,House / apartment,0,Cash loans
230437,0,0,House / apartment,0,Cash loans
230442,0,0,House / apartment,0,Cash loans
230444,0,0,House / apartment,0,Cash loans
230445,0,0,House / apartment,0,Cash loans
230446,0,0,House / apartment,0,Cash loans
230452,0,0,House / apartment,0,Cash loans
230456,0,0,House / apartment,0,Cash loans
230465,0,0,House / apartment,0,Cash loans
230470,0,0,House / apartment,0,Cash loans
230471,0,0,House / apartment,0,Cash loans
230478,0,0,House / apartment,0,Cash loans
230479,0,0,House / apartment,0,Cash loans
230481,0,0,House / apartment,0,Cash loans
230484,0,0,House / apartment,0,Cash loans
230489,0,0,House / apartment,0,Cash loans
230490,0,0,House / apartment,0,Cash loans
230491,0,0,House / apartment,0,Cash loans
230495,0,0,House / apartment,0,Cash loans
230498,0,0,House / apartment,0,Cash loans
230500,0,0,House / apartment,0,Cash loans
230502,0,0,House / apartment,0,Cash loans
230505,0,0,House / apartment,0,Cash loans
230507,0,0,House / apartment,0,Cash loans
230508,0,0,House / apartment,0,Cash loans
230510,0,0,House / apartment,0,Cash loans
230511,0,0,House / apartment,0,Cash loans
230514,0,0,House / apartment,0,Cash loans
230515,0,0,House / apartment,0,Cash loans
230523,0,0,House / apartment,0,Revolving loans
230532,0,0,House / apartment,0,Cash loans
230533,0,0,Municipal apartment,0,Cash loans
230535,0,0,House / apartment,0,Cash loans
230538,0,0,House / apartment,0,Cash loans
230542,0,0,Municipal apartment,0,Cash loans
230543,0,0,House / apartment,0,Cash loans
230545,0,0,House / apartment,0,Cash loans
230546,0,0,House / apartment,0,Cash loans
230547,0,0,House / apartment,0,Cash loans
230549,0,0,With parents,0,Cash loans
230561,0,0,House / apartment,0,Cash loans
230570,0,0,House / apartment,0,Revolving loans
230571,0,0,With parents,0,Cash loans
230572,0,0,House / apartment,0,Cash loans
230573,0,0,With parents,0,Cash loans
230574,0,0,House / apartment,0,Cash loans
230576,0,0,House / apartment,0,Revolving loans
230584,0,0,With parents,0,Cash loans
230586,0,0,House / apartment,0,Cash loans
230593,0,0,House / apartment,0,Cash loans
230601,0,0,House / apartment,0,Revolving loans
230603,0,0,House / apartment,0,Cash loans
230606,0,0,House / apartment,0,Cash loans
230607,0,0,House / apartment,0,Cash loans
230611,0,0,Municipal apartment,0,Cash loans
230625,0,0,House / apartment,0,Cash loans
230638,0,0,House / apartment,0,Cash loans
230639,0,0,Rented apartment,0,Revolving loans
230644,0,0,House / apartment,0,Cash loans
230646,0,0,House / apartment,0,Cash loans
230652,0,0,House / apartment,0,Cash loans
230654,0,0,House / apartment,0,Cash loans
230666,0,0,House / apartment,0,Cash loans
230668,0,0,House / apartment,0,Cash loans
230671,0,0,House / apartment,0,Cash loans
230673,0,0,House / apartment,0,Revolving loans
230676,0,0,House / apartment,0,Cash loans
230681,0,0,House / apartment,0,Cash loans
230682,1,0,House / apartment,0,Cash loans
230683,0,0,House / apartment,0,Cash loans
230684,0,0,House / apartment,0,Cash loans
230689,0,0,House / apartment,0,Cash loans
230700,0,0,Office apartment,0,Cash loans
230703,0,0,House / apartment,0,Cash loans
230705,0,0,House / apartment,0,Cash loans
230706,0,0,House / apartment,0,Cash loans
230708,0,0,House / apartment,0,Revolving loans
230710,0,0,House / apartment,0,Revolving loans
230715,0,0,House / apartment,0,Cash loans
230717,0,0,House / apartment,0,Cash loans
230734,0,0,House / apartment,0,Cash loans
230747,0,0,House / apartment,0,Cash loans
230759,0,0,House / apartment,0,Cash loans
230766,0,0,House / apartment,0,Cash loans
230768,0,0,House / apartment,0,Cash loans
230771,0,0,House / apartment,0,Cash loans
230774,0,0,House / apartment,0,Cash loans
230782,0,0,House / apartment,0,Cash loans
230784,0,0,House / apartment,0,Cash loans
230785,0,0,House / apartment,0,Cash loans
230795,0,0,House / apartment,0,Cash loans
230796,0,0,House / apartment,0,Cash loans
230798,0,0,With parents,0,Cash loans
230801,0,0,House / apartment,0,Cash loans
230804,0,0,House / apartment,0,Cash loans
230805,0,0,House / apartment,0,Cash loans
230810,0,0,House / apartment,0,Revolving loans
230812,0,0,House / apartment,0,Cash loans
230814,0,0,House / apartment,0,Cash loans
230815,0,0,House / apartment,0,Cash loans
230830,0,0,House / apartment,0,Cash loans
230832,0,0,House / apartment,0,Cash loans
230837,0,0,House / apartment,0,Cash loans
230840,0,0,House / apartment,0,Revolving loans
230844,0,0,Municipal apartment,0,Cash loans
230845,0,0,House / apartment,0,Cash loans
230850,0,0,House / apartment,0,Cash loans
230854,0,0,House / apartment,0,Cash loans
230855,0,0,House / apartment,0,Cash loans
230858,0,0,House / apartment,0,Cash loans
230866,0,0,House / apartment,0,Revolving loans
230868,0,0,House / apartment,0,Cash loans
230871,1,0,House / apartment,0,Cash loans
230874,0,0,House / apartment,0,Cash loans
230877,0,0,House / apartment,0,Cash loans
230882,0,0,House / apartment,0,Cash loans
230884,0,0,House / apartment,0,Cash loans
230886,0,0,House / apartment,0,Cash loans
230894,0,0,House / apartment,0,Cash loans
230900,0,0,Municipal apartment,0,Cash loans
230902,0,0,House / apartment,0,Cash loans
230911,0,0,House / apartment,0,Cash loans
230912,0,0,House / apartment,0,Cash loans
230916,0,0,House / apartment,0,Cash loans
230917,0,0,House / apartment,0,Revolving loans
230918,0,0,House / apartment,0,Cash loans
230919,0,0,House / apartment,0,Cash loans
230922,0,0,House / apartment,0,Cash loans
230924,0,0,House / apartment,0,Cash loans
230935,0,0,House / apartment,0,Revolving loans
230943,1,0,House / apartment,0,Revolving loans
230949,0,0,House / apartment,0,Cash loans
230955,0,0,House / apartment,0,Cash loans
230956,0,0,House / apartment,0,Cash loans
230958,0,0,House / apartment,0,Cash loans
230965,0,0,House / apartment,0,Revolving loans
230968,0,0,House / apartment,0,Cash loans
230969,0,0,House / apartment,0,Cash loans
230975,0,0,House / apartment,0,Cash loans
230976,0,0,Co-op apartment,0,Cash loans
230979,0,0,House / apartment,0,Cash loans
230985,0,0,House / apartment,0,Cash loans
230986,0,0,House / apartment,0,Cash loans
230990,0,0,House / apartment,0,Cash loans
230991,0,0,House / apartment,0,Cash loans
230992,0,0,With parents,0,Cash loans
230993,0,0,With parents,0,Cash loans
230994,0,0,With parents,0,Cash loans
230995,0,0,House / apartment,0,Cash loans
230998,0,0,House / apartment,0,Cash loans
231000,0,0,House / apartment,0,Cash loans
231001,0,0,House / apartment,0,Cash loans
231003,0,0,House / apartment,0,Revolving loans
231005,0,0,House / apartment,0,Cash loans
231006,0,0,House / apartment,0,Cash loans
231008,0,0,House / apartment,0,Cash loans
231014,0,0,Municipal apartment,0,Cash loans
231015,0,0,House / apartment,0,Cash loans
231017,0,0,House / apartment,0,Cash loans
231018,0,0,House / apartment,0,Cash loans
231022,0,0,House / apartment,0,Cash loans
231034,0,0,House / apartment,0,Revolving loans
231037,0,0,House / apartment,0,Cash loans
231038,0,0,Municipal apartment,0,Cash loans
231040,0,0,House / apartment,0,Cash loans
231041,0,0,House / apartment,0,Cash loans
231046,0,0,House / apartment,0,Cash loans
231049,0,0,House / apartment,0,Cash loans
231050,0,0,House / apartment,0,Cash loans
231056,0,0,House / apartment,0,Cash loans
231061,0,0,House / apartment,0,Cash loans
231067,0,0,House / apartment,0,Cash loans
231069,0,0,House / apartment,0,Cash loans
231073,0,0,House / apartment,0,Cash loans
231074,0,0,House / apartment,0,Cash loans
231075,0,0,House / apartment,0,Cash loans
231077,0,0,House / apartment,0,Cash loans
231083,0,0,House / apartment,0,Revolving loans
231089,0,0,Municipal apartment,0,Revolving loans
231094,0,0,House / apartment,0,Cash loans
231095,0,0,House / apartment,0,Cash loans
231098,0,0,House / apartment,0,Cash loans
231099,0,0,House / apartment,0,Cash loans
231100,0,0,House / apartment,0,Cash loans
231104,0,0,House / apartment,0,Cash loans
231105,0,0,House / apartment,0,Cash loans
231109,0,0,House / apartment,0,Cash loans
231110,0,0,House / apartment,0,Cash loans
231113,0,0,House / apartment,0,Cash loans
231115,0,0,House / apartment,0,Cash loans
231116,0,0,House / apartment,0,Cash loans
231119,0,0,House / apartment,0,Cash loans
231123,0,0,House / apartment,0,Cash loans
231126,0,0,House / apartment,0,Cash loans
231128,0,0,House / apartment,0,Cash loans
231131,0,0,House / apartment,0,Cash loans
231133,0,0,House / apartment,0,Cash loans
231139,0,0,House / apartment,0,Cash loans
231141,0,0,House / apartment,0,Cash loans
231146,0,0,House / apartment,0,Cash loans
231149,0,0,House / apartment,0,Cash loans
231150,0,0,House / apartment,0,Cash loans
231151,0,0,Municipal apartment,0,Cash loans
231152,0,0,House / apartment,0,Cash loans
